Season,LactationStage,Parity,MilkYield,pH,EC,SCC,Stage
,,2nd,,6.187,3.303,6.07,Subclinical
,,2nd,,5.994,7.702,7.687,Subclinical
,,2nd,,6.843,5.586,10.438,Subclinical
,,2nd,,5.866,2.114,0.0,Subclinical
,,2nd,,6.789,2.158,0.533,Subclinical
,,2nd,,8.0,6.605,5.309,Subclinical
,,2nd,,6.204,5.56,2.284,Subclinical
,,2nd,,8.0,9.478,9.956,Subclinical
,,2nd,,6.75,6.337,7.876,Subclinical
,,2nd,,6.035,3.201,0.0,Subclinical
,,2nd,,7.128,6.178,2.001,Subclinical
,,2nd,,6.35,2.277,0.0,Subclinical
,,2nd,,7.256,4.169,2.208,Subclinical
,,2nd,,5.5,3.516,1.538,Subclinical
,,2nd,,6.104,3.79,2.603,Subclinical
,,2nd,,6.027,1.739,4.071,Subclinical
,,2nd,,6.19,4.022,4.862,Subclinical
,,2nd,,8.0,6.206,7.051,Subclinical
,,2nd,,6.123,3.275,0.0,Subclinical
,,2nd,,5.747,3.641,0.0,Subclinical
,,2nd,,7.622,6.525,50.905,Clinical
,,2nd,,6.604,3.945,14.248,Clinical
,,2nd,,6.102,3.105,0.0,Clinical
,,2nd,,6.299,0.0,0.0,Clinical
,,2nd,,6.446,6.72,67.218,Clinical
,,2nd,,6.014,1.501,51.868,Clinical
,,2nd,,8.0,7.342,57.464,Clinical
,,2nd,,6.486,5.334,0.0,Clinical
,,2nd,,5.5,0.118,0.0,Clinical
,,2nd,,6.126,3.724,0.0,Clinical
,,2nd,,6.377,5.985,34.603,Clinical
,,2nd,,6.933,6.987,54.849,Clinical
,,2nd,,7.982,6.115,22.762,Clinical
,,2nd,,6.003,2.795,19.028,Clinical
,,2nd,,7.876,8.761,11.252,Clinical
,,2nd,,7.72,2.924,25.646,Clinical
,,2nd,,6.675,6.195,0.0,Clinical
,,2nd,,7.783,3.776,0.0,Clinical
,,2nd,,6.221,0.53,0.0,Clinical
,,2nd,,8.0,12.781,112.86,Clinical
,,2nd,,7.744,7.086,59.86,Clinical
,,2nd,,6.694,5.217,36.011,Clinical
,,2nd,,6.524,4.384,8.541,Clinical
,,2nd,,7.535,4.146,10.335,Clinical
,,2nd,,8.0,9.92,118.563,Clinical
,,2nd,,6.958,5.919,58.554,Clinical
,,2nd,,8.0,3.286,0.0,Clinical
,,2nd,,7.883,6.311,17.365,Clinical
,,2nd,,6.037,2.602,0.0,Clinical
,,2nd,,8.0,7.779,54.001,Clinical
,,2nd,,7.363,7.889,80.305,Clinical
,,2nd,,7.713,5.316,16.716,Clinical
,,2nd,,7.494,5.147,22.572,Clinical
,,2nd,,7.227,7.303,0.0,Clinical
,,2nd,,7.455,5.665,49.129,Clinical
,,2nd,,7.499,9.406,109.618,Clinical
,,2nd,,7.91,9.781,84.133,Clinical
,,2nd,,6.963,7.027,62.823,Clinical
,,2nd,,6.717,5.675,24.276,Clinical
,,2nd,,6.325,6.767,37.341,Clinical
,,2nd,,8.0,4.537,3.415,Clinical
,,2nd,,6.963,7.554,58.827,Clinical
,,2nd,,7.164,3.389,0.0,Clinical
,,2nd,,7.172,2.932,0.0,Clinical
,,2nd,,7.301,3.912,55.64,Clinical
,,2nd,,7.821,3.629,0.0,Clinical
,,2nd,,5.5,0.879,0.0,Clinical
,,2nd,,6.642,5.658,0.0,Clinical
,,2nd,,7.515,5.127,22.953,Clinical
,,2nd,,6.873,2.605,0.0,Clinical
,,2nd,,7.637,7.235,77.308,Clinical
,,2nd,,7.174,5.934,0.0,Clinical
,,2nd,,6.745,4.863,74.066,Clinical
,,2nd,,7.435,9.153,84.258,Clinical
,,2nd,,6.428,4.608,19.299,Clinical
,,2nd,,6.264,3.329,0.0,Clinical
,,2nd,,8.0,3.085,38.063,Clinical
,,2nd,,6.266,1.366,10.718,Clinical
,,2nd,,7.467,8.648,84.817,Clinical
,,2nd,,8.0,8.897,63.329,Clinical
,,2nd,,7.187,8.147,31.532,Clinical
,,2nd,,6.471,3.833,0.0,Clinical
,,2nd,,7.039,1.666,0.0,Clinical
,,2nd,,7.563,5.366,74.884,Clinical
,,2nd,,5.888,5.823,43.395,Clinical
,,2nd,,5.704,8.533,50.711,Clinical
,,2nd,,6.308,1.37,0.0,Clinical
,,2nd,,6.848,5.297,12.909,Clinical
,,2nd,,7.396,5.258,0.0,Clinical
,,2nd,,6.832,0.355,0.0,Clinical
,,2nd,,6.235,4.37,47.658,Clinical
,,2nd,,6.257,6.194,16.332,Clinical
,,2nd,,8.0,6.681,17.805,Clinical
,,2nd,,7.435,5.229,0.0,Clinical
,,2nd,,6.596,4.573,52.234,Clinical
,,2nd,,5.547,2.915,8.434,Clinical
,,2nd,,7.079,8.095,51.303,Clinical
,,2nd,,6.807,6.202,34.417,Clinical
,,2nd,,6.659,5.797,7.162,Clinical
,,2nd,,6.5,3.447,39.739,Clinical
,,2nd,,5.5,2.073,0.0,Clinical
,,2nd,,5.73,3.798,14.521,Clinical
,,2nd,,7.365,0.698,13.432,Clinical
,,2nd,,6.409,5.708,46.243,Clinical
,,2nd,,6.309,5.485,10.145,Clinical
,,2nd,,5.5,5.024,0.0,Clinical
,,2nd,,6.325,3.396,6.574,Clinical
,,2nd,,6.899,6.27,0.0,Clinical
,,2nd,,6.405,4.105,62.671,Clinical
,,2nd,,6.858,7.27,44.612,Clinical
,,2nd,,6.592,4.164,3.155,Clinical
,,2nd,,7.375,8.729,72.321,Clinical
,,2nd,,7.795,4.791,7.826,Clinical
,,2nd,,6.419,4.984,5.861,Clinical
,,2nd,,7.465,4.295,14.485,Clinical
,,2nd,,7.435,1.985,50.184,Clinical
,,2nd,,6.736,0.871,0.0,Clinical
,,2nd,,6.964,5.128,49.538,Clinical
,,2nd,,7.478,6.763,53.747,Clinical
,,2nd,,6.865,8.655,15.155,Clinical
,,3rd,,6.735,4.51,2.45,Healthy
,,3rd,,6.558,3.4,0.0,Healthy
,,3rd,,6.761,5.204,1.456,Healthy
,,3rd,,6.918,5.855,3.601,Healthy
,,3rd,,6.478,3.886,0.392,Healthy
,,3rd,,6.811,4.329,2.968,Healthy
,,3rd,,6.509,3.325,0.603,Healthy
,,3rd,,6.301,3.7,3.237,Healthy
,,3rd,,6.708,3.922,0.514,Healthy
,,3rd,,6.701,4.499,2.253,Healthy
,,3rd,,6.523,4.92,2.426,Healthy
,,3rd,,6.841,4.358,2.753,Healthy
,,3rd,,6.664,4.494,0.543,Healthy
,,3rd,,6.531,4.473,0.942,Healthy
,,3rd,,6.556,3.902,1.187,Healthy
,,3rd,,6.597,4.207,1.011,Healthy
,,3rd,,6.365,3.22,0.0,Healthy
,,3rd,,6.577,4.716,2.87,Healthy
,,3rd,,6.839,5.48,3.224,Healthy
,,3rd,,6.827,4.356,3.969,Healthy
,,3rd,,7.067,5.009,3.05,Healthy
,,3rd,,6.955,4.759,1.458,Healthy
,,3rd,,6.867,4.724,2.231,Healthy
,,3rd,,6.56,3.414,0.0,Healthy
,,3rd,,6.873,4.593,3.332,Healthy
,,3rd,,6.583,3.756,0.146,Healthy
,,3rd,,6.695,4.77,1.198,Healthy
,,3rd,,6.956,5.732,3.77,Healthy
,,3rd,,6.935,4.31,2.504,Healthy
,,3rd,,6.899,5.134,2.74,Healthy
,,3rd,,6.178,3.306,0.0,Healthy
,,3rd,,6.534,4.218,0.536,Healthy
,,3rd,,6.562,3.72,0.0,Healthy
,,3rd,,6.912,4.455,1.063,Healthy
,,3rd,,6.628,4.466,1.936,Healthy
,,3rd,,6.162,4.044,1.971,Healthy
,,3rd,,6.521,3.695,0.0,Healthy
,,3rd,,6.574,4.328,0.0,Healthy
,,3rd,,6.509,4.829,1.027,Healthy
,,3rd,,6.934,4.956,0.569,Healthy
,,3rd,,6.824,4.566,1.264,Healthy
,,3rd,,6.754,4.728,2.722,Healthy
,,3rd,,6.922,4.962,1.028,Healthy
,,3rd,,6.625,5.657,4.249,Healthy
,,3rd,,7.136,5.754,4.21,Healthy
,,3rd,,6.764,4.509,0.0,Healthy
,,3rd,,6.713,5.001,1.788,Healthy
,,3rd,,6.784,4.948,1.413,Healthy
,,3rd,,6.629,3.844,0.0,Healthy
,,3rd,,6.478,3.661,1.487,Healthy
,,3rd,,6.545,4.238,0.488,Healthy
,,3rd,,6.922,5.377,4.095,Healthy
,,3rd,,6.765,4.421,0.205,Healthy
,,3rd,,7.06,4.643,2.714,Healthy
,,3rd,,6.901,4.486,2.745,Healthy
,,3rd,,6.848,5.451,2.772,Healthy
,,3rd,,6.479,3.843,0.523,Healthy
,,3rd,,6.72,4.276,0.0,Healthy
,,3rd,,6.795,5.479,3.773,Healthy
,,3rd,,6.82,4.876,2.687,Healthy
,,3rd,,6.878,4.886,1.992,Healthy
,,3rd,,6.567,4.1,1.125,Healthy
,,3rd,,6.653,4.495,1.982,Healthy
,,3rd,,6.86,5.266,3.04,Healthy
,,3rd,,6.475,3.91,0.462,Healthy
,,3rd,,6.38,4.556,1.612,Healthy
,,3rd,,6.779,5.175,2.092,Healthy
,,3rd,,6.813,4.553,1.52,Healthy
,,3rd,,6.571,4.986,1.913,Healthy
,,3rd,,6.836,3.778,1.647,Healthy
,,3rd,,6.899,4.784,1.92,Healthy
,,3rd,,6.782,5.605,1.633,Healthy
,,3rd,,6.851,4.243,1.187,Healthy
,,3rd,,6.665,4.173,0.967,Healthy
,,3rd,,6.506,4.591,0.0,Healthy
,,3rd,,6.807,4.443,0.29,Healthy
,,3rd,,6.746,3.782,0.402,Healthy
,,3rd,,6.454,4.248,0.006,Healthy
,,3rd,,6.629,4.447,0.61,Healthy
,,3rd,,6.7,3.728,0.904,Healthy
,,3rd,,7.028,6.224,4.789,Healthy
,,3rd,,6.852,3.846,2.114,Healthy
,,3rd,,6.85,4.438,2.843,Healthy
,,3rd,,6.664,4.157,1.451,Healthy
,,3rd,,6.519,4.607,0.519,Healthy
,,3rd,,6.521,3.724,0.926,Healthy
,,3rd,,6.599,3.646,0.0,Healthy
,,3rd,,6.704,3.889,0.0,Healthy
,,3rd,,7.09,4.644,1.695,Healthy
,,3rd,,6.644,4.142,1.567,Healthy
,,3rd,,6.881,4.569,0.479,Healthy
,,3rd,,6.939,4.758,3.962,Healthy
,,3rd,,6.306,3.892,2.305,Healthy
,,3rd,,6.646,4.236,1.385,Healthy
,,3rd,,6.609,4.138,0.529,Healthy
,,3rd,,6.597,4.826,2.537,Healthy
,,3rd,,6.755,4.883,1.964,Healthy
,,3rd,,6.571,3.943,0.531,Healthy
,,3rd,,6.519,3.909,0.0,Healthy
,,3rd,,7.092,3.77,0.355,Healthy
,,3rd,,8.0,9.315,7.519,Subclinical
,,3rd,,7.0,3.27,0.0,Subclinical
,,3rd,,7.095,3.126,0.636,Subclinical
,,3rd,,6.461,10.147,11.12,Subclinical
,,3rd,,7.105,4.197,0.325,Subclinical
,,3rd,,7.332,12.291,6.465,Subclinical
,,3rd,,5.5,2.611,3.789,Subclinical
,,3rd,,5.5,2.601,2.769,Subclinical
,,3rd,,6.844,2.494,4.325,Subclinical
,,3rd,,6.547,0.0,0.0,Subclinical
,,3rd,,8.0,10.013,6.269,Subclinical
,,3rd,,6.514,2.611,0.0,Subclinical
,,3rd,,6.522,0.0,0.0,Subclinical
,,3rd,,6.63,6.716,3.995,Subclinical
,,3rd,,7.625,11.51,9.075,Subclinical
,,3rd,,7.333,6.33,1.876,Subclinical
,,3rd,,7.576,12.509,7.953,Subclinical
,,3rd,,8.0,4.166,0.748,Subclinical
,,3rd,,7.68,7.981,7.916,Subclinical
,,3rd,,6.896,2.355,1.517,Subclinical
,,3rd,,5.531,0.0,1.83,Subclinical
,,3rd,,7.696,8.351,1.31,Subclinical
,,3rd,,6.587,0.438,3.603,Subclinical
,,3rd,,6.385,0.437,0.985,Subclinical
,,3rd,,6.334,8.974,3.481,Subclinical
,,3rd,,5.651,0.0,0.0,Subclinical
,,3rd,,6.404,0.0,3.035,Subclinical
,,3rd,,7.511,6.605,7.306,Subclinical
,,3rd,,7.506,3.919,0.597,Subclinical
,,3rd,,7.646,8.349,5.529,Subclinical
,,3rd,,6.148,5.594,1.717,Subclinical
,,3rd,,6.818,9.971,4.262,Subclinical
,,3rd,,5.5,0.0,1.954,Subclinical
,,3rd,,7.139,5.407,2.426,Subclinical
,,3rd,,7.347,3.461,3.341,Subclinical
,,3rd,,6.252,0.764,0.0,Subclinical
,,3rd,,6.572,4.364,3.434,Subclinical
,,3rd,,5.5,0.0,0.0,Subclinical
,,3rd,,8.0,4.808,3.919,Subclinical
,,3rd,,8.0,4.002,4.036,Subclinical
,,3rd,,6.188,1.939,0.0,Subclinical
,,3rd,,6.251,12.953,8.962,Subclinical
,,3rd,,7.902,9.262,2.07,Subclinical
,,3rd,,7.265,9.746,3.833,Subclinical
,,3rd,,7.779,9.693,9.992,Subclinical
,,3rd,,6.534,0.743,0.297,Subclinical
,,3rd,,8.0,2.142,0.0,Subclinical
,,3rd,,6.99,4.006,2.853,Subclinical
,,3rd,,7.761,5.418,0.0,Subclinical
,,3rd,,8.0,6.21,2.0,Subclinical
,,3rd,,7.903,6.314,4.066,Subclinical
,,3rd,,7.345,9.965,5.125,Subclinical
,,3rd,,8.0,1.283,3.516,Subclinical
,,3rd,,6.154,8.183,5.007,Subclinical
,,3rd,,6.304,6.141,5.717,Subclinical
,,3rd,,7.488,3.179,1.469,Subclinical
,,3rd,,6.906,5.163,5.064,Subclinical
,,3rd,,5.5,2.239,0.834,Subclinical
,,3rd,,6.155,1.063,0.689,Subclinical
,,3rd,,5.5,0.0,0.0,Subclinical
,,3rd,,7.39,3.707,2.307,Subclinical
,,3rd,,8.0,11.871,9.075,Subclinical
,,3rd,,6.46,6.098,3.212,Subclinical
,,3rd,,6.734,6.281,2.559,Subclinical
,,3rd,,8.0,7.881,6.455,Subclinical
,,3rd,,8.0,11.816,3.855,Subclinical
,,3rd,,7.31,9.102,7.432,Subclinical
,,3rd,,5.908,0.778,3.192,Subclinical
,,3rd,,6.224,2.714,5.53,Subclinical
,,3rd,,6.867,2.763,0.225,Subclinical
,,3rd,,7.209,1.513,1.105,Subclinical
,,3rd,,7.21,10.38,7.536,Subclinical
,,3rd,,6.267,7.791,3.854,Subclinical
,,3rd,,5.798,2.157,4.838,Subclinical
,,3rd,,7.059,5.696,7.353,Subclinical
,,3rd,,5.622,0.0,0.0,Subclinical
,,3rd,,7.245,6.647,7.659,Subclinical
,,3rd,,7.129,4.456,3.097,Subclinical
,,3rd,,7.016,0.0,6.89,Subclinical
,,3rd,,7.378,7.1,5.84,Subclinical
,,3rd,,7.548,6.314,2.705,Subclinical
,,3rd,,7.45,7.858,3.044,Subclinical
,,3rd,,8.0,9.254,7.367,Subclinical
,,3rd,,8.0,8.283,5.956,Subclinical
,,3rd,,7.639,4.556,3.393,Subclinical
,,3rd,,7.023,2.352,7.213,Subclinical
,,3rd,,5.643,0.0,2.47,Subclinical
,,3rd,,7.552,3.34,4.008,Subclinical
,,3rd,,8.0,8.266,11.072,Subclinical
,,3rd,,5.5,4.056,5.058,Subclinical
,,3rd,,7.712,6.478,3.591,Subclinical
,,3rd,,7.31,8.983,6.725,Subclinical
,,3rd,,7.846,4.045,2.562,Subclinical
,,3rd,,6.064,2.052,3.907,Subclinical
,,3rd,,7.007,14.315,8.37,Subclinical
,,3rd,,6.964,5.792,2.284,Subclinical
,,3rd,,6.858,8.988,5.52,Subclinical
,,3rd,,6.196,0.542,0.0,Subclinical
,,3rd,,6.976,9.484,2.54,Subclinical
,,3rd,,6.622,5.13,0.0,Subclinical
,,3rd,,6.63,2.008,0.0,Clinical
,,3rd,,7.184,6.246,0.0,Clinical
,,3rd,,7.311,13.703,196.261,Clinical
,,3rd,,6.042,4.151,0.0,Clinical
,,3rd,,7.164,5.289,24.939,Clinical
,,3rd,,7.162,4.617,0.0,Clinical
,,3rd,,6.838,6.241,57.204,Clinical
,,3rd,,7.541,6.523,50.597,Clinical
,,3rd,,7.6,12.87,100.813,Clinical
,,3rd,,6.961,6.6,0.0,Clinical
,,3rd,,6.975,8.696,87.01,Clinical
,,3rd,,6.934,6.586,0.0,Clinical
,,3rd,,7.46,7.713,32.997,Clinical
,,3rd,,6.885,5.347,0.0,Clinical
,,3rd,,7.435,6.443,117.635,Clinical
,,3rd,,7.871,6.454,41.858,Clinical
,,3rd,,6.729,3.721,103.157,Clinical
,,3rd,,6.914,7.025,63.279,Clinical
,,3rd,,6.54,0.985,0.0,Clinical
,,3rd,,6.602,0.0,0.0,Clinical
,,3rd,,8.0,11.611,21.757,Clinical
,,3rd,,6.733,3.253,0.0,Clinical
,,3rd,,7.544,11.332,26.114,Clinical
,,3rd,,7.472,13.657,211.229,Clinical
,,3rd,,8.0,9.597,227.933,Clinical
,,3rd,,6.889,3.418,13.289,Clinical
,,3rd,,6.766,6.543,0.0,Clinical
,,3rd,,6.951,10.581,70.06,Clinical
,,3rd,,7.156,8.468,114.219,Clinical
,,3rd,,6.186,4.786,0.0,Clinical
,,3rd,,7.17,10.673,13.334,Clinical
,,3rd,,6.533,0.0,0.0,Clinical
,,3rd,,7.798,8.98,0.0,Clinical
,,3rd,,6.818,0.0,0.0,Clinical
,,3rd,,7.29,2.971,53.865,Clinical
,,3rd,,7.042,6.553,16.35,Clinical
,,3rd,,7.497,11.034,100.959,Clinical
,,3rd,,7.385,6.904,66.716,Clinical
,,3rd,,6.898,5.64,5.386,Clinical
,,3rd,,6.833,2.829,13.859,Clinical
,,3rd,,7.788,13.681,48.256,Clinical
,,3rd,,7.776,8.161,87.08,Clinical
,,3rd,,6.591,4.862,25.027,Clinical
,,3rd,,6.278,5.261,80.538,Clinical
,,3rd,,6.986,11.001,67.895,Clinical
,,3rd,,7.539,0.179,95.351,Clinical
,,3rd,,7.888,8.752,0.0,Clinical
,,3rd,,7.236,1.749,5.136,Clinical
,,3rd,,7.302,3.876,64.085,Clinical
,,3rd,,7.515,11.816,92.298,Clinical
,,3rd,,6.316,6.776,11.948,Clinical
,,3rd,,6.33,8.209,152.164,Clinical
,,3rd,,7.058,14.239,117.944,Clinical
,,3rd,,6.875,3.219,80.01,Clinical
,,3rd,,6.659,7.329,6.036,Clinical
,,3rd,,6.831,9.139,36.491,Clinical
,,3rd,,6.861,9.642,146.286,Clinical
,,3rd,,7.428,5.459,0.0,Clinical
,,3rd,,7.123,7.761,0.0,Clinical
,,3rd,,7.47,8.357,0.0,Clinical
,,3rd,,6.578,2.437,0.0,Clinical
,,3rd,,8.0,11.568,50.723,Clinical
,,3rd,,7.199,5.608,39.596,Clinical
,,3rd,,7.394,12.162,93.04,Clinical
,,3rd,,7.965,13.46,76.583,Clinical
,,3rd,,8.0,12.623,63.987,Clinical
,,3rd,,7.973,17.79,158.343,Clinical
,,3rd,,6.808,4.622,45.741,Clinical
,,3rd,,7.77,11.4,95.283,Clinical
,,3rd,,7.889,8.655,116.121,Clinical
,,3rd,,6.924,7.329,32.143,Clinical
,,3rd,,7.05,4.887,84.142,Clinical
,,3rd,,6.684,2.015,90.762,Clinical
,,3rd,,7.608,0.0,0.0,Clinical
,,3rd,,6.102,0.0,0.0,Clinical
,,3rd,,7.006,1.893,0.0,Clinical
,,3rd,,6.202,3.012,0.0,Clinical
,,3rd,,7.891,14.998,170.861,Clinical
,,3rd,,6.904,12.952,16.099,Clinical
,,3rd,,6.322,2.903,103.643,Clinical
,,3rd,,6.971,5.267,0.0,Clinical
,,3rd,,7.591,12.052,136.652,Clinical
,,3rd,,6.74,2.374,0.0,Clinical
,,3rd,,7.125,2.621,0.0,Clinical
,,3rd,,6.851,3.64,0.0,Clinical
,,3rd,,7.332,7.75,31.486,Clinical
,,3rd,,7.179,3.173,1.871,Clinical
,,3rd,,7.161,1.22,27.76,Clinical
,,3rd,,6.604,4.729,68.534,Clinical
,,3rd,,7.58,8.63,39.408,Clinical
,,3rd,,7.592,11.032,51.67,Clinical
,,3rd,,6.651,0.0,0.0,Clinical
,,3rd,,7.035,10.387,90.738,Clinical
,,3rd,,7.8,6.87,101.855,Clinical
,,3rd,,6.794,8.055,0.0,Clinical
,,3rd,,7.207,0.0,0.0,Clinical
,,3rd,,7.318,5.487,0.0,Clinical
,,3rd,,7.537,7.943,24.963,Clinical
,,3rd,,7.103,16.183,195.051,Clinical
,,3rd,,7.708,10.642,89.995,Clinical
,,4th and above,,5.5,2.736,0.0,Healthy
,,4th and above,,5.5,2.616,0.0,Healthy
,,4th and above,,6.222,4.999,2.828,Healthy
,,4th and above,,6.793,3.849,0.0,Healthy
,,4th and above,,5.5,2.587,0.0,Healthy
,,4th and above,,6.069,3.538,1.091,Healthy
,,4th and above,,5.977,4.288,2.294,Healthy
,,4th and above,,5.5,4.152,1.201,Healthy
,,4th and above,,5.85,4.91,2.557,Healthy
,,4th and above,,5.5,3.802,1.185,Healthy
,,4th and above,,5.926,4.709,1.935,Healthy
,,4th and above,,8.0,4.086,1.307,Healthy
,,4th and above,,5.5,4.422,0.164,Healthy
,,4th and above,,6.706,4.072,0.694,Healthy
,,4th and above,,5.5,3.349,1.431,Healthy
,,4th and above,,6.238,4.859,3.163,Healthy
,,4th and above,,6.602,4.087,1.648,Healthy
,,4th and above,,5.584,3.746,0.0,Healthy
,,4th and above,,7.437,4.533,1.818,Healthy
,,4th and above,,5.5,4.233,0.684,Healthy
,,4th and above,,6.091,4.995,2.568,Healthy
,,4th and above,,6.242,3.026,2.805,Healthy
,,4th and above,,8.0,5.77,2.095,Healthy
,,4th and above,,6.127,3.92,2.119,Healthy
,,4th and above,,6.601,3.914,0.774,Healthy
,,4th and above,,7.683,6.146,4.135,Healthy
,,4th and above,,7.224,4.555,0.0,Healthy
,,4th and above,,6.644,4.529,1.731,Healthy
,,4th and above,,6.338,3.4,1.175,Healthy
,,4th and above,,7.067,5.212,2.919,Healthy
,,4th and above,,7.031,4.362,1.461,Healthy
,,4th and above,,6.385,4.516,2.382,Healthy
,,4th and above,,7.081,6.285,4.74,Healthy
,,4th and above,,6.37,1.491,0.248,Healthy
,,4th and above,,5.589,3.521,0.464,Healthy
,,4th and above,,5.707,4.647,0.42,Healthy
,,4th and above,,5.5,4.142,1.705,Healthy
,,4th and above,,7.078,4.091,0.539,Healthy
,,4th and above,,5.632,4.334,2.579,Healthy
,,4th and above,,5.5,3.252,0.0,Healthy
,,4th and above,,5.5,4.348,1.755,Healthy
,,4th and above,,6.836,5.308,1.852,Healthy
,,4th and above,,5.725,5.858,2.388,Healthy
,,4th and above,,7.196,4.743,0.36,Healthy
,,4th and above,,5.5,2.979,1.076,Healthy
,,4th and above,,7.263,5.463,1.597,Healthy
,,4th and above,,8.0,4.416,1.808,Healthy
,,4th and above,,6.257,4.252,2.441,Healthy
,,4th and above,,5.5,3.023,0.4,Healthy
,,4th and above,,5.766,6.786,3.832,Healthy
,,4th and above,,5.754,3.388,0.0,Healthy
,,4th and above,,5.5,3.993,2.23,Healthy
,,4th and above,,7.683,5.096,1.867,Healthy
,,4th and above,,6.609,4.12,2.662,Healthy
,,4th and above,,6.032,4.234,0.0,Healthy
,,4th and above,,6.024,4.938,1.051,Healthy
,,4th and above,,5.5,4.641,0.456,Healthy
,,4th and above,,7.603,4.483,1.34,Healthy
,,4th and above,,5.5,4.147,3.156,Healthy
,,4th and above,,7.255,4.098,2.226,Healthy
,,4th and above,,5.871,5.292,2.794,Healthy
,,4th and above,,5.5,2.228,0.339,Healthy
,,4th and above,,6.461,3.678,0.455,Healthy
,,4th and above,,5.5,3.42,2.338,Healthy
,,4th and above,,7.284,6.448,3.832,Healthy
,,4th and above,,7.565,6.387,3.404,Healthy
,,4th and above,,6.034,5.092,3.162,Healthy
,,4th and above,,5.665,3.61,0.963,Healthy
,,4th and above,,7.318,5.395,1.203,Healthy
,,4th and above,,8.0,4.804,1.752,Healthy
,,4th and above,,5.5,6.028,2.866,Healthy
,,4th and above,,5.5,4.648,2.228,Healthy
,,4th and above,,6.033,4.945,1.249,Healthy
,,4th and above,,5.649,2.618,0.0,Healthy
,,4th and above,,8.0,6.502,3.309,Healthy
,,4th and above,,8.0,5.055,1.942,Healthy
,,4th and above,,6.341,4.321,1.272,Healthy
,,4th and above,,7.711,5.046,2.649,Healthy
,,4th and above,,7.57,5.175,1.41,Healthy
,,4th and above,,5.5,3.863,0.842,Healthy
,,4th and above,,6.38,4.419,3.56,Healthy
,,4th and above,,5.5,2.237,0.0,Healthy
,,4th and above,,5.796,4.454,1.97,Healthy
,,4th and above,,7.888,3.844,0.734,Healthy
,,4th and above,,6.81,5.183,3.866,Healthy
,,4th and above,,7.474,4.799,1.177,Healthy
,,4th and above,,5.559,3.669,1.409,Healthy
,,4th and above,,6.594,3.498,0.482,Healthy
,,4th and above,,7.376,5.075,2.535,Healthy
,,4th and above,,6.752,5.816,2.802,Healthy
,,4th and above,,5.784,3.506,0.978,Healthy
,,4th and above,,5.5,3.094,0.136,Healthy
,,4th and above,,5.5,3.034,0.978,Healthy
,,4th and above,,6.561,4.577,1.894,Healthy
,,4th and above,,6.387,5.385,2.359,Healthy
,,4th and above,,5.5,4.947,2.093,Healthy
,,4th and above,,5.528,3.152,0.805,Healthy
,,4th and above,,6.122,5.539,2.09,Healthy
,,4th and above,,5.5,4.679,2.376,Healthy
,,4th and above,,6.483,4.988,1.933,Healthy
,,4th and above,,6.97,5.732,6.061,Subclinical
,,4th and above,,6.608,5.694,1.605,Subclinical
,,4th and above,,8.0,4.663,2.634,Subclinical
,,4th and above,,6.723,4.825,4.976,Subclinical
,,4th and above,,5.808,4.689,2.293,Subclinical
,,4th and above,,7.026,5.002,4.015,Subclinical
,,4th and above,,6.265,4.409,3.129,Subclinical
,,4th and above,,7.609,4.921,2.575,Subclinical
,,4th and above,,7.312,5.142,5.377,Subclinical
,,4th and above,,5.945,3.497,0.284,Subclinical
,,4th and above,,6.07,4.592,2.079,Subclinical
,,4th and above,,7.427,5.034,4.22,Subclinical
,,4th and above,,6.902,5.109,4.013,Subclinical
,,4th and above,,7.22,4.636,5.295,Subclinical
,,4th and above,,6.547,4.037,2.377,Subclinical
,,4th and above,,5.994,5.015,6.934,Subclinical
,,4th and above,,6.052,4.836,0.886,Subclinical
,,4th and above,,7.169,4.56,2.22,Subclinical
,,4th and above,,5.769,4.961,5.061,Subclinical
,,4th and above,,6.781,4.41,5.1,Subclinical
,,4th and above,,6.085,3.322,1.434,Subclinical
,,4th and above,,5.766,5.117,3.324,Subclinical
,,4th and above,,7.303,6.017,3.961,Subclinical
,,4th and above,,6.251,4.669,5.395,Subclinical
,,4th and above,,6.167,4.317,3.226,Subclinical
,,4th and above,,6.24,4.805,1.158,Subclinical
,,4th and above,,8.0,4.943,3.594,Subclinical
,,4th and above,,6.731,6.089,3.826,Subclinical
,,4th and above,,8.0,6.145,6.744,Subclinical
,,4th and above,,5.874,4.907,2.476,Subclinical
,,4th and above,,7.9,4.815,3.531,Subclinical
,,4th and above,,6.26,4.115,3.268,Subclinical
,,4th and above,,7.242,5.873,2.871,Subclinical
,,4th and above,,7.718,6.867,6.621,Subclinical
,,4th and above,,8.0,5.487,2.981,Subclinical
,,4th and above,,6.485,5.456,3.377,Subclinical
,,4th and above,,6.22,5.066,3.865,Subclinical
,,4th and above,,7.286,5.297,5.137,Subclinical
,,4th and above,,6.371,4.908,2.265,Subclinical
,,4th and above,,7.92,5.03,5.71,Subclinical
,,4th and above,,6.55,4.965,3.021,Subclinical
,,4th and above,,5.846,3.477,0.0,Subclinical
,,4th and above,,6.468,4.937,5.138,Subclinical
,,4th and above,,6.359,4.221,0.308,Subclinical
,,4th and above,,7.192,5.959,7.425,Subclinical
,,4th and above,,7.399,5.59,7.434,Subclinical
,,4th and above,,7.059,5.451,4.212,Subclinical
,,4th and above,,5.534,3.995,1.852,Subclinical
