Season,LactationStage,Parity,MilkYield,pH,EC,SCC,Stage
,,2nd,,6.728,4.688,3.624,Subclinical
,,2nd,,6.717,4.933,3.714,Subclinical
,,2nd,,6.765,4.815,3.867,Subclinical
,,2nd,,6.71,4.622,3.197,Subclinical
,,2nd,,6.762,4.625,3.316,Subclinical
,,2nd,,6.845,4.872,3.582,Subclinical
,,2nd,,6.729,4.814,3.414,Subclinical
,,2nd,,6.852,5.032,3.84,Subclinical
,,2nd,,6.759,4.857,3.724,Subclinical
,,2nd,,6.72,4.683,3.195,Subclinical
,,2nd,,6.78,4.848,3.398,Subclinical
,,2nd,,6.737,4.631,3.196,Subclinical
,,2nd,,6.788,4.737,3.409,Subclinical
,,2nd,,6.679,4.7,3.372,Subclinical
,,2nd,,6.724,4.716,3.431,Subclinical
,,2nd,,6.719,4.602,3.513,Subclinical
,,2nd,,6.728,4.728,3.557,Subclinical
,,2nd,,6.936,4.85,3.678,Subclinical
,,2nd,,6.725,4.687,3.28,Subclinical
,,2nd,,6.704,4.707,3.199,Subclinical
,,2nd,,6.978,5.321,23.181,Clinical
,,2nd,,6.921,5.178,21.144,Clinical
,,2nd,,6.893,5.131,18.634,Clinical
,,2nd,,6.904,4.956,20.353,Clinical
,,2nd,,6.913,5.332,24.087,Clinical
,,2nd,,6.889,5.042,23.234,Clinical
,,2nd,,7.01,5.366,23.545,Clinical
,,2nd,,6.915,5.255,20.321,Clinical
,,2nd,,6.859,4.965,18.103,Clinical
,,2nd,,6.895,5.165,18.666,Clinical
,,2nd,,6.909,5.291,22.275,Clinical
,,2nd,,6.94,5.347,23.4,Clinical
,,2nd,,6.998,5.298,21.617,Clinical
,,2nd,,6.888,5.114,21.41,Clinical
,,2nd,,6.992,5.445,20.978,Clinical
,,2nd,,6.983,5.121,21.778,Clinical
,,2nd,,6.925,5.303,19.885,Clinical
,,2nd,,6.987,5.168,19.747,Clinical
,,2nd,,6.9,4.988,18.648,Clinical
,,2nd,,7.012,5.668,26.623,Clinical
,,2nd,,6.985,5.352,23.678,Clinical
,,2nd,,6.926,5.248,22.353,Clinical
,,2nd,,6.917,5.202,20.827,Clinical
,,2nd,,6.973,5.189,20.927,Clinical
,,2nd,,7.016,5.509,26.94,Clinical
,,2nd,,6.941,5.287,23.606,Clinical
,,2nd,,7.002,5.141,18.452,Clinical
,,2nd,,6.992,5.309,21.318,Clinical
,,2nd,,6.89,5.103,17.421,Clinical
,,2nd,,7.024,5.391,23.353,Clinical
,,2nd,,6.964,5.397,24.814,Clinical
,,2nd,,6.983,5.254,21.281,Clinical
,,2nd,,6.971,5.244,21.607,Clinical
,,2nd,,6.956,5.364,19.962,Clinical
,,2nd,,6.969,5.273,23.082,Clinical
,,2nd,,6.971,5.481,26.443,Clinical
,,2nd,,6.994,5.502,25.027,Clinical
,,2nd,,6.941,5.349,23.843,Clinical
,,2nd,,6.928,5.274,21.701,Clinical
,,2nd,,6.906,5.334,22.427,Clinical
,,2nd,,7.022,5.21,20.543,Clinical
,,2nd,,6.941,5.378,23.621,Clinical
,,2nd,,6.952,5.147,18.566,Clinical
,,2nd,,6.953,5.121,19.313,Clinical
,,2nd,,6.96,5.176,23.444,Clinical
,,2nd,,6.989,5.16,19.234,Clinical
,,2nd,,6.849,5.007,19.747,Clinical
,,2nd,,6.923,5.273,19.237,Clinical
,,2nd,,6.972,5.243,21.628,Clinical
,,2nd,,6.936,5.103,18.025,Clinical
,,2nd,,6.979,5.36,24.648,Clinical
,,2nd,,6.953,5.288,19.195,Clinical
,,2nd,,6.929,5.228,24.468,Clinical
,,2nd,,6.967,5.467,25.034,Clinical
,,2nd,,6.912,5.214,21.425,Clinical
,,2nd,,6.902,5.143,19.88,Clinical
,,2nd,,7.004,5.13,22.467,Clinical
,,2nd,,6.903,5.034,20.948,Clinical
,,2nd,,6.969,5.439,25.065,Clinical
,,2nd,,7.022,5.453,23.871,Clinical
,,2nd,,6.954,5.411,22.105,Clinical
,,2nd,,6.914,5.171,17.125,Clinical
,,2nd,,6.946,5.051,19.465,Clinical
,,2nd,,6.975,5.256,24.513,Clinical
,,2nd,,6.882,5.282,22.764,Clinical
,,2nd,,6.871,5.432,23.17,Clinical
,,2nd,,6.905,5.034,18.667,Clinical
,,2nd,,6.935,5.253,21.07,Clinical
,,2nd,,6.965,5.25,18.49,Clinical
,,2nd,,6.934,4.978,19.106,Clinical
,,2nd,,6.901,5.201,23.0,Clinical
,,2nd,,6.902,5.302,21.26,Clinical
,,2nd,,7.01,5.33,21.342,Clinical
,,2nd,,6.967,5.249,20.273,Clinical
,,2nd,,6.921,5.212,23.255,Clinical
,,2nd,,6.863,5.12,20.821,Clinical
,,2nd,,6.948,5.408,23.203,Clinical
,,2nd,,6.933,5.303,22.265,Clinical
,,2nd,,6.924,5.28,20.751,Clinical
,,2nd,,6.916,5.15,22.561,Clinical
,,2nd,,6.811,5.073,19.123,Clinical
,,2nd,,6.873,5.169,21.16,Clinical
,,2nd,,6.964,4.997,21.099,Clinical
,,2nd,,6.91,5.275,22.922,Clinical
,,2nd,,6.905,5.263,20.916,Clinical
,,2nd,,6.857,5.237,19.797,Clinical
,,2nd,,6.906,5.147,20.718,Clinical
,,2nd,,6.938,5.307,19.971,Clinical
,,2nd,,6.91,5.186,23.835,Clinical
,,2nd,,6.935,5.362,22.831,Clinical
,,2nd,,6.921,5.19,20.528,Clinical
,,2nd,,6.964,5.443,24.371,Clinical
,,2nd,,6.987,5.225,20.788,Clinical
,,2nd,,6.911,5.235,20.678,Clinical
,,2nd,,6.969,5.197,21.158,Clinical
,,2nd,,6.967,5.069,23.141,Clinical
,,2nd,,6.929,5.007,19.08,Clinical
,,2nd,,6.941,5.243,23.105,Clinical
,,2nd,,6.97,5.334,23.339,Clinical
,,2nd,,6.936,5.439,21.195,Clinical
,,3rd,,6.711,4.444,1.515,Healthy
,,3rd,,6.702,4.382,1.366,Healthy
,,3rd,,6.713,4.482,1.46,Healthy
,,3rd,,6.722,4.519,1.579,Healthy
,,3rd,,6.697,4.409,1.401,Healthy
,,3rd,,6.716,4.434,1.544,Healthy
,,3rd,,6.699,4.378,1.412,Healthy
,,3rd,,6.687,4.399,1.559,Healthy
,,3rd,,6.71,4.411,1.407,Healthy
,,3rd,,6.709,4.443,1.504,Healthy
,,3rd,,6.7,4.467,1.514,Healthy
,,3rd,,6.717,4.435,1.532,Healthy
,,3rd,,6.707,4.443,1.409,Healthy
,,3rd,,6.7,4.442,1.431,Healthy
,,3rd,,6.701,4.41,1.445,Healthy
,,3rd,,6.704,4.427,1.435,Healthy
,,3rd,,6.691,4.372,1.353,Healthy
,,3rd,,6.703,4.455,1.538,Healthy
,,3rd,,6.717,4.498,1.558,Healthy
,,3rd,,6.716,4.435,1.599,Healthy
,,3rd,,6.73,4.472,1.548,Healthy
,,3rd,,6.724,4.458,1.46,Healthy
,,3rd,,6.719,4.456,1.503,Healthy
,,3rd,,6.702,4.383,1.372,Healthy
,,3rd,,6.719,4.449,1.564,Healthy
,,3rd,,6.703,4.402,1.387,Healthy
,,3rd,,6.709,4.458,1.445,Healthy
,,3rd,,6.724,4.512,1.588,Healthy
,,3rd,,6.722,4.433,1.518,Healthy
,,3rd,,6.72,4.479,1.531,Healthy
,,3rd,,6.68,4.377,1.298,Healthy
,,3rd,,6.7,4.428,1.409,Healthy
,,3rd,,6.702,4.4,1.345,Healthy
,,3rd,,6.721,4.441,1.438,Healthy
,,3rd,,6.705,4.441,1.486,Healthy
,,3rd,,6.68,4.418,1.488,Healthy
,,3rd,,6.699,4.399,1.357,Healthy
,,3rd,,6.702,4.434,1.331,Healthy
,,3rd,,6.699,4.462,1.436,Healthy
,,3rd,,6.722,4.469,1.41,Healthy
,,3rd,,6.716,4.447,1.449,Healthy
,,3rd,,6.712,4.456,1.53,Healthy
,,3rd,,6.722,4.469,1.436,Healthy
,,3rd,,6.705,4.508,1.615,Healthy
,,3rd,,6.734,4.513,1.613,Healthy
,,3rd,,6.713,4.444,1.367,Healthy
,,3rd,,6.71,4.471,1.478,Healthy
,,3rd,,6.714,4.468,1.457,Healthy
,,3rd,,6.705,4.407,1.353,Healthy
,,3rd,,6.697,4.397,1.462,Healthy
,,3rd,,6.701,4.429,1.406,Healthy
,,3rd,,6.722,4.492,1.606,Healthy
,,3rd,,6.713,4.439,1.39,Healthy
,,3rd,,6.729,4.451,1.53,Healthy
,,3rd,,6.721,4.443,1.531,Healthy
,,3rd,,6.718,4.496,1.533,Healthy
,,3rd,,6.697,4.407,1.408,Healthy
,,3rd,,6.711,4.431,1.333,Healthy
,,3rd,,6.715,4.498,1.588,Healthy
,,3rd,,6.716,4.464,1.528,Healthy
,,3rd,,6.719,4.465,1.49,Healthy
,,3rd,,6.702,4.421,1.441,Healthy
,,3rd,,6.707,4.443,1.489,Healthy
,,3rd,,6.718,4.486,1.548,Healthy
,,3rd,,6.697,4.411,1.405,Healthy
,,3rd,,6.692,4.446,1.468,Healthy
,,3rd,,6.714,4.481,1.495,Healthy
,,3rd,,6.716,4.446,1.463,Healthy
,,3rd,,6.702,4.47,1.485,Healthy
,,3rd,,6.717,4.403,1.47,Healthy
,,3rd,,6.721,4.459,1.486,Healthy
,,3rd,,6.714,4.505,1.47,Healthy
,,3rd,,6.718,4.429,1.445,Healthy
,,3rd,,6.708,4.425,1.433,Healthy
,,3rd,,6.699,4.448,1.363,Healthy
,,3rd,,6.715,4.44,1.395,Healthy
,,3rd,,6.712,4.403,1.401,Healthy
,,3rd,,6.696,4.429,1.379,Healthy
,,3rd,,6.705,4.44,1.413,Healthy
,,3rd,,6.709,4.4,1.429,Healthy
,,3rd,,6.728,4.539,1.645,Healthy
,,3rd,,6.718,4.407,1.496,Healthy
,,3rd,,6.718,4.44,1.537,Healthy
,,3rd,,6.707,4.424,1.46,Healthy
,,3rd,,6.699,4.449,1.408,Healthy
,,3rd,,6.699,4.4,1.43,Healthy
,,3rd,,6.704,4.396,1.346,Healthy
,,3rd,,6.71,4.409,1.34,Healthy
,,3rd,,6.731,4.451,1.473,Healthy
,,3rd,,6.706,4.423,1.466,Healthy
,,3rd,,6.719,4.447,1.406,Healthy
,,3rd,,6.723,4.458,1.599,Healthy
,,3rd,,6.688,4.41,1.507,Healthy
,,3rd,,6.706,4.429,1.456,Healthy
,,3rd,,6.704,4.423,1.408,Healthy
,,3rd,,6.704,4.461,1.52,Healthy
,,3rd,,6.713,4.465,1.488,Healthy
,,3rd,,6.702,4.412,1.408,Healthy
,,3rd,,6.699,4.411,1.373,Healthy
,,3rd,,6.731,4.403,1.399,Healthy
,,3rd,,6.996,5.532,3.686,Subclinical
,,3rd,,6.915,5.197,3.126,Subclinical
,,3rd,,6.92,5.189,3.303,Subclinical
,,3rd,,6.885,5.579,3.886,Subclinical
,,3rd,,6.921,5.248,3.286,Subclinical
,,3rd,,6.933,5.698,3.627,Subclinical
,,3rd,,6.791,5.16,3.478,Subclinical
,,3rd,,6.831,5.16,3.422,Subclinical
,,3rd,,6.906,5.154,3.508,Subclinical
,,3rd,,6.89,4.985,3.04,Subclinical
,,3rd,,6.973,5.571,3.616,Subclinical
,,3rd,,6.888,5.16,3.247,Subclinical
,,3rd,,6.888,4.863,3.142,Subclinical
,,3rd,,6.894,5.388,3.49,Subclinical
,,3rd,,6.95,5.654,3.772,Subclinical
,,3rd,,6.934,5.367,3.372,Subclinical
,,3rd,,6.947,5.71,3.71,Subclinical
,,3rd,,7.006,5.246,3.309,Subclinical
,,3rd,,6.953,5.458,3.708,Subclinical
,,3rd,,6.909,5.146,3.352,Subclinical
,,3rd,,6.833,4.921,3.369,Subclinical
,,3rd,,6.954,5.479,3.341,Subclinical
,,3rd,,6.892,5.039,3.468,Subclinical
,,3rd,,6.881,5.039,3.322,Subclinical
,,3rd,,6.878,5.514,3.461,Subclinical
,,3rd,,6.84,4.745,3.159,Subclinical
,,3rd,,6.882,4.978,3.436,Subclinical
,,3rd,,6.943,5.382,3.674,Subclinical
,,3rd,,6.943,5.233,3.301,Subclinical
,,3rd,,6.951,5.479,3.575,Subclinical
,,3rd,,6.868,5.326,3.363,Subclinical
,,3rd,,6.905,5.569,3.505,Subclinical
,,3rd,,6.831,4.931,3.376,Subclinical
,,3rd,,6.923,5.315,3.403,Subclinical
,,3rd,,6.934,5.207,3.453,Subclinical
,,3rd,,6.873,5.057,3.247,Subclinical
,,3rd,,6.891,5.257,3.459,Subclinical
,,3rd,,6.726,4.732,3.079,Subclinical
,,3rd,,6.985,5.282,3.485,Subclinical
,,3rd,,6.985,5.237,3.492,Subclinical
,,3rd,,6.87,5.123,3.257,Subclinical
,,3rd,,6.873,5.735,3.766,Subclinical
,,3rd,,6.965,5.53,3.383,Subclinical
,,3rd,,6.93,5.556,3.481,Subclinical
,,3rd,,6.958,5.553,3.823,Subclinical
,,3rd,,6.889,5.056,3.284,Subclinical
,,3rd,,6.982,5.134,3.134,Subclinical
,,3rd,,6.914,5.238,3.426,Subclinical
,,3rd,,6.957,5.316,3.242,Subclinical
,,3rd,,7.012,5.36,3.379,Subclinical
,,3rd,,6.965,5.366,3.494,Subclinical
,,3rd,,6.934,5.569,3.553,Subclinical
,,3rd,,6.986,5.086,3.463,Subclinical
,,3rd,,6.868,5.47,3.546,Subclinical
,,3rd,,6.876,5.356,3.585,Subclinical
,,3rd,,6.942,5.192,3.349,Subclinical
,,3rd,,6.91,5.302,3.549,Subclinical
,,3rd,,6.809,5.139,3.314,Subclinical
,,3rd,,6.868,5.074,3.306,Subclinical
,,3rd,,6.73,4.762,3.035,Subclinical
,,3rd,,6.937,5.221,3.396,Subclinical
,,3rd,,6.987,5.675,3.772,Subclinical
,,3rd,,6.885,5.354,3.446,Subclinical
,,3rd,,6.9,5.364,3.41,Subclinical
,,3rd,,6.985,5.453,3.626,Subclinical
,,3rd,,6.983,5.671,3.482,Subclinical
,,3rd,,6.932,5.521,3.681,Subclinical
,,3rd,,6.854,5.058,3.445,Subclinical
,,3rd,,6.872,5.166,3.575,Subclinical
,,3rd,,6.908,5.168,3.28,Subclinical
,,3rd,,6.927,5.099,3.329,Subclinical
,,3rd,,6.927,5.592,3.686,Subclinical
,,3rd,,6.874,5.448,3.482,Subclinical
,,3rd,,6.848,5.135,3.537,Subclinical
,,3rd,,6.918,5.331,3.676,Subclinical
,,3rd,,6.838,4.904,3.04,Subclinical
,,3rd,,6.929,5.384,3.693,Subclinical
,,3rd,,6.922,5.263,3.44,Subclinical
,,3rd,,6.916,5.011,3.651,Subclinical
,,3rd,,6.936,5.409,3.592,Subclinical
,,3rd,,6.945,5.366,3.418,Subclinical
,,3rd,,6.94,5.452,3.437,Subclinical
,,3rd,,6.981,5.529,3.677,Subclinical
,,3rd,,6.98,5.475,3.599,Subclinical
,,3rd,,6.951,5.268,3.456,Subclinical
,,3rd,,6.916,5.146,3.668,Subclinical
,,3rd,,6.84,4.904,3.405,Subclinical
,,3rd,,6.946,5.201,3.49,Subclinical
,,3rd,,6.983,5.474,3.883,Subclinical
,,3rd,,6.824,5.24,3.549,Subclinical
,,3rd,,6.955,5.375,3.467,Subclinical
,,3rd,,6.932,5.514,3.641,Subclinical
,,3rd,,6.962,5.24,3.41,Subclinical
,,3rd,,6.863,5.129,3.485,Subclinical
,,3rd,,6.915,5.81,3.733,Subclinical
,,3rd,,6.913,5.337,3.395,Subclinical
,,3rd,,6.907,5.514,3.574,Subclinical
,,3rd,,6.87,5.045,3.263,Subclinical
,,3rd,,6.914,5.542,3.409,Subclinical
,,3rd,,6.894,5.3,3.223,Subclinical
,,3rd,,7.055,6.156,24.581,Clinical
,,3rd,,7.086,6.391,28.101,Clinical
,,3rd,,7.093,6.806,39.01,Clinical
,,3rd,,7.022,6.275,27.334,Clinical
,,3rd,,7.085,6.338,29.492,Clinical
,,3rd,,7.085,6.301,26.126,Clinical
,,3rd,,7.067,6.391,31.285,Clinical
,,3rd,,7.106,6.407,30.918,Clinical
,,3rd,,7.109,6.759,33.707,Clinical
,,3rd,,7.073,6.411,26.449,Clinical
,,3rd,,7.074,6.528,32.941,Clinical
,,3rd,,7.072,6.41,27.377,Clinical
,,3rd,,7.101,6.473,29.94,Clinical
,,3rd,,7.069,6.341,27.718,Clinical
,,3rd,,7.1,6.402,34.642,Clinical
,,3rd,,7.124,6.403,30.432,Clinical
,,3rd,,7.06,6.251,33.838,Clinical
,,3rd,,7.071,6.435,31.622,Clinical
,,3rd,,7.05,6.099,22.725,Clinical
,,3rd,,7.053,5.706,23.693,Clinical
,,3rd,,7.142,6.689,29.315,Clinical
,,3rd,,7.061,6.225,24.727,Clinical
,,3rd,,7.106,6.674,29.557,Clinical
,,3rd,,7.102,6.803,39.842,Clinical
,,3rd,,7.166,6.578,40.77,Clinical
,,3rd,,7.069,6.234,28.845,Clinical
,,3rd,,7.063,6.408,25.81,Clinical
,,3rd,,7.073,6.632,31.999,Clinical
,,3rd,,7.084,6.515,34.452,Clinical
,,3rd,,7.03,6.31,27.527,Clinical
,,3rd,,7.085,6.637,28.847,Clinical
,,3rd,,7.05,5.877,22.276,Clinical
,,3rd,,7.12,6.543,27.764,Clinical
,,3rd,,7.065,6.035,22.431,Clinical
,,3rd,,7.092,6.209,31.099,Clinical
,,3rd,,7.078,6.408,29.015,Clinical
,,3rd,,7.103,6.657,33.716,Clinical
,,3rd,,7.097,6.428,31.813,Clinical
,,3rd,,7.07,6.358,28.406,Clinical
,,3rd,,7.066,6.202,28.877,Clinical
,,3rd,,7.119,6.804,30.788,Clinical
,,3rd,,7.119,6.498,32.944,Clinical
,,3rd,,7.053,6.315,29.497,Clinical
,,3rd,,7.035,6.337,32.581,Clinical
,,3rd,,7.075,6.656,31.879,Clinical
,,3rd,,7.105,6.054,33.404,Clinical
,,3rd,,7.125,6.531,25.829,Clinical
,,3rd,,7.089,6.142,28.392,Clinical
,,3rd,,7.092,6.26,31.667,Clinical
,,3rd,,7.104,6.701,33.234,Clinical
,,3rd,,7.038,6.421,28.77,Clinical
,,3rd,,7.038,6.501,36.56,Clinical
,,3rd,,7.079,6.836,34.659,Clinical
,,3rd,,7.069,6.223,32.552,Clinical
,,3rd,,7.057,6.452,28.442,Clinical
,,3rd,,7.066,6.552,30.134,Clinical
,,3rd,,7.068,6.58,36.234,Clinical
,,3rd,,7.099,6.348,27.901,Clinical
,,3rd,,7.082,6.476,27.7,Clinical
,,3rd,,7.102,6.509,26.115,Clinical
,,3rd,,7.052,6.18,26.922,Clinical
,,3rd,,7.137,6.687,30.925,Clinical
,,3rd,,7.087,6.356,30.306,Clinical
,,3rd,,7.097,6.72,33.276,Clinical
,,3rd,,7.129,6.792,32.361,Clinical
,,3rd,,7.146,6.746,31.662,Clinical
,,3rd,,7.13,7.033,36.903,Clinical
,,3rd,,7.065,6.301,30.648,Clinical
,,3rd,,7.118,6.678,33.4,Clinical
,,3rd,,7.125,6.525,34.558,Clinical
,,3rd,,7.071,6.452,29.892,Clinical
,,3rd,,7.078,6.316,32.781,Clinical
,,3rd,,7.058,6.156,33.149,Clinical
,,3rd,,7.109,6.037,24.522,Clinical
,,3rd,,7.026,5.977,15.53,Clinical
,,3rd,,7.076,6.15,27.224,Clinical
,,3rd,,7.031,6.212,26.055,Clinical
,,3rd,,7.125,6.878,37.599,Clinical
,,3rd,,7.07,6.764,29.001,Clinical
,,3rd,,7.038,6.206,33.865,Clinical
,,3rd,,7.074,6.337,24.81,Clinical
,,3rd,,7.108,6.714,35.698,Clinical
,,3rd,,7.061,6.176,23.404,Clinical
,,3rd,,7.083,6.19,24.101,Clinical
,,3rd,,7.067,6.247,26.425,Clinical
,,3rd,,7.094,6.475,29.856,Clinical
,,3rd,,7.085,6.221,28.211,Clinical
,,3rd,,7.085,6.112,29.649,Clinical
,,3rd,,7.054,6.307,31.914,Clinical
,,3rd,,7.108,6.524,30.296,Clinical
,,3rd,,7.108,6.657,30.977,Clinical
,,3rd,,7.056,5.877,24.393,Clinical
,,3rd,,7.078,6.621,33.148,Clinical
,,3rd,,7.12,6.426,33.765,Clinical
,,3rd,,7.064,6.492,26.315,Clinical
,,3rd,,7.087,6.025,25.045,Clinical
,,3rd,,7.093,6.349,26.277,Clinical
,,3rd,,7.105,6.486,29.494,Clinical
,,3rd,,7.081,6.943,38.943,Clinical
,,3rd,,7.115,6.636,33.106,Clinical
,,4th and above,,6.102,4.298,1.388,Healthy
,,4th and above,,6.139,4.291,1.319,Healthy
,,4th and above,,6.267,4.424,1.564,Healthy
,,4th and above,,6.299,4.36,1.384,Healthy
,,4th and above,,6.147,4.29,1.366,Healthy
,,4th and above,,6.259,4.343,1.468,Healthy
,,4th and above,,6.254,4.384,1.535,Healthy
,,4th and above,,6.187,4.377,1.474,Healthy
,,4th and above,,6.247,4.419,1.549,Healthy
,,4th and above,,6.204,4.357,1.473,Healthy
,,4th and above,,6.251,4.408,1.515,Healthy
,,4th and above,,6.398,4.373,1.48,Healthy
,,4th and above,,6.206,4.392,1.416,Healthy
,,4th and above,,6.294,4.372,1.446,Healthy
,,4th and above,,6.169,4.332,1.487,Healthy
,,4th and above,,6.268,4.416,1.583,Healthy
,,4th and above,,6.288,4.373,1.499,Healthy
,,4th and above,,6.232,4.354,1.393,Healthy
,,4th and above,,6.335,4.398,1.508,Healthy
,,4th and above,,6.197,4.381,1.445,Healthy
,,4th and above,,6.26,4.424,1.55,Healthy
,,4th and above,,6.268,4.314,1.563,Healthy
,,4th and above,,6.392,4.467,1.524,Healthy
,,4th and above,,6.262,4.364,1.525,Healthy
,,4th and above,,6.288,4.364,1.45,Healthy
,,4th and above,,6.348,4.488,1.637,Healthy
,,4th and above,,6.323,4.399,1.358,Healthy
,,4th and above,,6.291,4.398,1.503,Healthy
,,4th and above,,6.274,4.335,1.472,Healthy
,,4th and above,,6.314,4.436,1.569,Healthy
,,4th and above,,6.312,4.388,1.488,Healthy
,,4th and above,,6.276,4.397,1.54,Healthy
,,4th and above,,6.315,4.495,1.671,Healthy
,,4th and above,,6.276,4.229,1.421,Healthy
,,4th and above,,6.232,4.342,1.433,Healthy
,,4th and above,,6.239,4.404,1.431,Healthy
,,4th and above,,6.195,4.376,1.502,Healthy
,,4th and above,,6.315,4.373,1.437,Healthy
,,4th and above,,6.235,4.387,1.551,Healthy
,,4th and above,,6.127,4.327,1.374,Healthy
,,4th and above,,6.154,4.388,1.505,Healthy
,,4th and above,,6.301,4.441,1.51,Healthy
,,4th and above,,6.24,4.472,1.54,Healthy
,,4th and above,,6.321,4.41,1.427,Healthy
,,4th and above,,6.127,4.312,1.467,Healthy
,,4th and above,,6.325,4.45,1.496,Healthy
,,4th and above,,6.383,4.391,1.508,Healthy
,,4th and above,,6.269,4.382,1.543,Healthy
,,4th and above,,6.221,4.314,1.429,Healthy
,,4th and above,,6.242,4.523,1.62,Healthy
,,4th and above,,6.241,4.334,1.363,Healthy
,,4th and above,,6.198,4.368,1.531,Healthy
,,4th and above,,6.349,4.429,1.511,Healthy
,,4th and above,,6.289,4.375,1.555,Healthy
,,4th and above,,6.257,4.381,1.385,Healthy
,,4th and above,,6.256,4.42,1.466,Healthy
,,4th and above,,6.217,4.404,1.433,Healthy
,,4th and above,,6.344,4.395,1.482,Healthy
,,4th and above,,6.191,4.377,1.583,Healthy
,,4th and above,,6.325,4.374,1.531,Healthy
,,4th and above,,6.248,4.44,1.562,Healthy
,,4th and above,,6.064,4.27,1.426,Healthy
,,4th and above,,6.281,4.35,1.433,Healthy
,,4th and above,,6.137,4.336,1.537,Healthy
,,4th and above,,6.326,4.504,1.62,Healthy
,,4th and above,,6.342,4.501,1.596,Healthy
,,4th and above,,6.257,4.429,1.583,Healthy
,,4th and above,,6.236,4.347,1.461,Healthy
,,4th and above,,6.328,4.446,1.474,Healthy
,,4th and above,,6.404,4.413,1.505,Healthy
,,4th and above,,6.207,4.481,1.566,Healthy
,,4th and above,,6.21,4.404,1.531,Healthy
,,4th and above,,6.257,4.421,1.477,Healthy
,,4th and above,,6.235,4.292,1.354,Healthy
,,4th and above,,6.397,4.507,1.591,Healthy
,,4th and above,,6.386,4.427,1.515,Healthy
,,4th and above,,6.274,4.386,1.478,Healthy
,,4th and above,,6.35,4.426,1.554,Healthy
,,4th and above,,6.342,4.434,1.486,Healthy
,,4th and above,,6.175,4.361,1.454,Healthy
,,4th and above,,6.276,4.392,1.605,Healthy
,,4th and above,,6.177,4.27,1.407,Healthy
,,4th and above,,6.244,4.394,1.517,Healthy
,,4th and above,,6.36,4.36,1.448,Healthy
,,4th and above,,6.3,4.434,1.622,Healthy
,,4th and above,,6.337,4.413,1.473,Healthy
,,4th and above,,6.23,4.35,1.485,Healthy
,,4th and above,,6.288,4.34,1.434,Healthy
,,4th and above,,6.331,4.428,1.548,Healthy
,,4th and above,,6.297,4.469,1.563,Healthy
,,4th and above,,6.243,4.341,1.462,Healthy
,,4th and above,,6.099,4.318,1.415,Healthy
,,4th and above,,6.174,4.315,1.462,Healthy
,,4th and above,,6.286,4.4,1.512,Healthy
,,4th and above,,6.276,4.445,1.538,Healthy
,,4th and above,,6.168,4.421,1.524,Healthy
,,4th and above,,6.229,4.321,1.452,Healthy
,,4th and above,,6.262,4.454,1.523,Healthy
,,4th and above,,6.211,4.406,1.539,Healthy
,,4th and above,,6.282,4.423,1.515,Healthy
,,4th and above,,6.772,4.975,3.841,Subclinical
,,4th and above,,6.752,4.972,3.593,Subclinical
,,4th and above,,6.863,4.915,3.65,Subclinical
,,4th and above,,6.758,4.924,3.78,Subclinical
,,4th and above,,6.707,4.917,3.631,Subclinical
,,4th and above,,6.775,4.934,3.727,Subclinical
,,4th and above,,6.733,4.901,3.678,Subclinical
,,4th and above,,6.807,4.93,3.647,Subclinical
,,4th and above,,6.791,4.942,3.803,Subclinical
,,4th and above,,6.715,4.85,3.52,Subclinical
,,4th and above,,6.722,4.911,3.619,Subclinical
,,4th and above,,6.797,4.936,3.738,Subclinical
,,4th and above,,6.768,4.94,3.727,Subclinical
,,4th and above,,6.786,4.914,3.798,Subclinical
,,4th and above,,6.748,4.88,3.636,Subclinical
,,4th and above,,6.717,4.935,3.889,Subclinical
,,4th and above,,6.721,4.925,3.553,Subclinical
,,4th and above,,6.783,4.909,3.627,Subclinical
,,4th and above,,6.705,4.932,3.785,Subclinical
,,4th and above,,6.761,4.901,3.787,Subclinical
,,4th and above,,6.722,4.841,3.584,Subclinical
,,4th and above,,6.705,4.94,3.689,Subclinical
,,4th and above,,6.79,4.99,3.724,Subclinical
,,4th and above,,6.732,4.916,3.804,Subclinical
,,4th and above,,6.727,4.896,3.683,Subclinical
,,4th and above,,6.731,4.923,3.568,Subclinical
,,4th and above,,6.871,4.931,3.704,Subclinical
,,4th and above,,6.758,4.994,3.716,Subclinical
,,4th and above,,6.859,4.997,3.879,Subclinical
,,4th and above,,6.711,4.929,3.641,Subclinical
,,4th and above,,6.823,4.924,3.7,Subclinical
,,4th and above,,6.732,4.885,3.685,Subclinical
,,4th and above,,6.787,4.982,3.663,Subclinical
,,4th and above,,6.813,5.038,3.872,Subclinical
,,4th and above,,6.855,4.961,3.67,Subclinical
,,4th and above,,6.745,4.959,3.691,Subclinical
,,4th and above,,6.73,4.938,3.719,Subclinical
,,4th and above,,6.789,4.95,3.789,Subclinical
,,4th and above,,6.738,4.929,3.63,Subclinical
,,4th and above,,6.824,4.936,3.821,Subclinical
,,4th and above,,6.748,4.932,3.672,Subclinical
,,4th and above,,6.709,4.849,3.475,Subclinical
,,4th and above,,6.744,4.93,3.789,Subclinical
,,4th and above,,6.738,4.891,3.521,Subclinical
,,4th and above,,6.784,4.987,3.916,Subclinical
,,4th and above,,6.795,4.967,3.917,Subclinical
,,4th and above,,6.777,4.959,3.738,Subclinical
,,4th and above,,6.692,4.878,3.607,Subclinical
